city_name,citycode,nom_insee,lat_insee,lon_insee,code_dept,code_region,population_insee,surface_km2,densite_pop_km2,revenu_median_uc,taux_sans_voiture,voitures_par_menage,part_65plus,distance_dom_trav_med_km,nb_gares,nb_trajets_total,nb_trajets_moy_arret,nb_trajets_max_arret,nb_lignes_total,premier_depart_matin,dernier_depart_ville,amplitude_moy_h,amplitude_max_h,amplitude_min_h,service_weekend,service_7j_sur_7,dist_gare_min_m,has_gare,accessibilite_ord,dernier_depart_apres_minuit
Les Villettes,43265,Les Villettes,45.241,4.1796,43,84,1450.0,11.583599999999999,125.17697434303672,23900.0,0.03853169055908573,1.6354189756658428,0.11396586099131087,7.98862890436381,0,0,0.0,0,0,,,,,,False,False,3922.174997951439,False,0,0
Vorey,43267,Vorey,45.1947,3.9061,43,84,1488.0,39.5387,37.63401426956374,20280.0,0.12034678820468363,1.248778958162863,0.32587263983140247,14.96045764239937,1,1282,641.0,697,5,04:33:00,23:29:00,18.76,18.93,18.6,True,True,1373.1468397661426,True,3,0
Yssingeaux,43268,Yssingeaux,45.1342,4.1246,43,84,7415.0,81.3067,91.19789636032453,23020.0,0.12647265057085727,1.294798955770628,0.24259087516367417,9.306077806245765,0,0,0.0,0,0,,,,,,False,False,10183.833158200683,False,0,0
Abbaretz,44001,Abbaretz,47.5546,-1.4929,44,52,2073.0,62.096199999999996,33.38368531407719,20750.0,0.04455826661046863,1.435695167505018,0.16253220196545373,19.897406008969995,1,280,280.0,280,1,06:21:00,23:23:00,17.03,17.03,17.03,True,True,2356.621215186972,True,2,0
Aigrefeuille-sur-Maine,44002,Aigrefeuille-sur-Maine,47.0735,-1.4121,44,52,4156.0,14.673900000000001,283.22395545833075,24830.0,0.03979345300870928,1.537272634456353,0.13531268980990327,15.615235084512818,0,0,0.0,0,0,,,,,,False,False,8569.74508901676,False,0,0
Ancenis-Saint-Géréon,44003,Ancenis-Saint-Géréon,47.382,-1.1681,44,52,11600.0,27.766199999999998,417.77412825665743,22740.0,0.14166083734650645,1.2038417742980494,0.23450789022683763,0.0,4,3984,664.0,1367,45,05:43:00,22:32:00,13.53,16.82,2.68,True,True,1585.1493948752454,True,3,0
Chaumes-en-Retz,44005,Chaumes-en-Retz,47.1561,-1.9153,44,52,7440.0,77.6205,95.85096720582835,22750.0,0.05800741817531088,1.4652234229174363,0.1761755884995398,14.894057333567371,0,0,0.0,0,0,,,,,,False,False,6769.013150983904,False,0,0
Assérac,44006,Assérac,47.442,-2.4127,44,52,1890.0,33.6352,56.191133098658554,22520.0,0.05061956900638336,1.4139941414212172,0.22332288777810527,11.808987593383451,0,0,0.0,0,0,,,,,,False,False,17164.281103290792,False,0,0
Avessac,44007,Avessac,47.645,-1.9724,44,52,2452.0,76.27600000000001,32.146415648434626,20090.0,0.07057162515285835,1.4046765922814355,0.2314849050909502,8.050993312896427,0,0,0.0,0,0,,,,,,False,False,5451.658645927705,False,0,0
Basse-Goulaine,44009,Basse-Goulaine,47.2134,-1.4628,44,52,9679.0,13.7996,701.3971419461434,29050.0,0.05472152564729406,1.474974380229227,0.20452947528785378,7.862071976637769,0,0,0.0,0,0,,,,,,False,False,3239.198475374763,False,0,0
Batz-sur-Mer,44010,Batz-sur-Mer,47.2789,-2.4701,44,52,2892.0,9.3861,308.11519161313004,23960.0,0.10520034112923764,1.2484810350658533,0.3622926991198074,7.640108141553929,2,1976,658.7,812,21,04:42:00,23:21:00,18.65,18.65,18.65,True,True,696.2378483774182,True,3,0
La Bernerie-en-Retz,44012,La Bernerie-en-Retz,47.0862,-2.0318,44,52,3536.0,6.0717,582.3739644580595,25200.0,0.08719955282280603,1.2699832308552264,0.42179960261141075,5.24840597127773,2,1440,480.0,603,4,06:28:00,22:06:00,15.63,15.63,15.63,True,True,369.27454766217625,True,3,0
Besné,44013,Besné,47.3828,-2.0703,44,52,3322.0,17.7213,187.45803073137975,24040.0,0.04431613268980282,1.5742594825417309,0.1308940859222616,15.697739222117647,0,0,0.0,0,0,,,,,,False,False,6000.260644391923,False,0,0
Le Bignon,44014,Le Bignon,47.1,-1.5048,44,52,3976.0,27.899299999999997,142.51253615682117,25430.0,0.0368605394621856,1.5783297040699986,0.16406185773081827,12.788548593296248,0,0,0.0,0,0,,,,,,False,False,9792.113745684246,False,0,0
Blain,44015,Blain,47.4562,-1.7817,44,52,10376.0,102.2453,101.48143728855996,22760.0,0.09031992513503413,1.3860044212657192,0.19866552907097693,20.781076050006217,0,0,0.0,0,0,,,,,,False,False,16736.506358061237,False,0,0
La Boissière-du-Doré,44016,La Boissière-du-Doré,47.2347,-1.2063,44,52,1106.0,9.4921,116.51794650288133,22340.0,0.018364761380095983,1.6059164773496162,0.11195611120043385,16.630308768240717,0,0,0.0,0,0,,,,,,False,False,13703.77753988228,False,0,0
Bouaye,44018,Bouaye,47.1478,-1.6687,44,52,8343.0,14.0305,594.6331207013293,25390.0,0.06988130498638448,1.4436273958241606,0.16549861497413323,12.966548901304895,2,2223,741.0,921,8,05:39:00,22:05:00,16.1,16.43,15.93,True,True,1423.2278061497952,True,3,0
Bouée,44019,Bouée,47.3072,-1.9182,44,52,1097.0,24.6123,44.571210329794454,23840.0,0.013856812933025405,1.6073903002309469,0.1590909090909091,19.12305690454322,0,0,0.0,0,0,,,,,,False,False,5424.492084933642,False,0,0
Bouguenais,44020,Bouguenais,47.171,-1.6181,44,52,20530.0,31.1838,658.3546585085845,23740.0,0.09809417037689148,1.3032322115150792,0.17206824575088586,8.654536733896354,0,0,0.0,0,0,,,,,,False,False,3422.5379427128432,False,0,0
Villeneuve-en-Retz,44021,Villeneuve-en-Retz,47.035,-1.9019,44,52,5120.0,74.3967,68.82025681246616,22550.0,0.05413997203287889,1.4660355889750143,0.24118198332000618,15.80495277287002,2,1440,480.0,603,4,06:28:00,21:58:00,15.5,15.5,15.5,True,True,4251.929105257296,True,3,0
Boussay,44022,Boussay,47.0546,-1.1659,44,52,2884.0,26.4897,108.87250516238387,23020.0,0.057199783455292065,1.4683669704330196,0.18978320626354622,8.693885256991175,2,500,250.0,300,4,06:05:00,21:02:00,14.95,14.95,14.95,True,True,1347.6763297507448,True,2,0
Bouvron,44023,Bouvron,47.42,-1.8691,44,52,3153.0,47.493599999999994,66.38789226337866,22690.0,0.06005681949155877,1.4611641929621448,0.16811527590405737,16.049797180507884,0,0,0.0,0,0,,,,,,False,False,9199.4239120178,False,0,0
Brains,44024,Brains,47.1699,-1.7238,44,52,2709.0,15.4671,175.14595496246872,26040.0,0.024859588913130858,1.5793875164916937,0.15342211311448803,12.591552307502456,0,0,0.0,0,0,,,,,,False,False,4785.512700365364,False,0,0
Campbon,44025,Campbon,47.4155,-1.988,44,52,4058.0,50.2616,80.73758097633183,23620.0,0.047098121115335234,1.524938756885206,0.18301690028256712,16.163143033531966,0,0,0.0,0,0,,,,,,False,False,6912.600721504174,False,0,0
Carquefou,44026,Carquefou,47.2968,-1.4687,44,52,20921.0,43.28020000000001,483.38501208404756,27830.0,0.08821510643669894,1.3413365171207514,0.17231688222261604,9.498888272425091,0,0,0.0,0,0,,,,,,False,False,4099.323421136241,False,0,0
Casson,44027,Casson,47.3925,-1.548,44,52,2605.0,16.2606,160.20319053417464,25080.0,0.025157232704402517,1.6645702306079664,0.10384615384615385,16.588250655866467,0,0,0.0,0,0,,,,,,False,False,5656.090230734213,False,0,0
Le Cellier,44028,Le Cellier,47.3375,-1.3553,44,52,4051.0,35.7184,113.41493459953412,26130.0,0.048317150104373895,1.5211394849031574,0.19163090863098678,14.94341306450519,2,1588,794.0,956,12,06:05:00,21:28:00,15.38,15.38,15.38,True,True,2699.1751720714587,True,3,0
Divatte-sur-Loire,44029,Divatte-sur-Loire,47.2789,-1.3386,44,52,7252.0,35.594,203.74220374220374,24160.0,0.05637670509195684,1.512100191063447,0.1741770872917525,11.871826450376572,0,0,0.0,0,0,,,,,,False,False,3946.8884200827347,False,0,0
La Chapelle-des-Marais,44030,La Chapelle-des-Marais,47.4362,-2.2477,44,52,4492.0,17.938,250.41810681235367,22270.0,0.06167383671635108,1.4325803550711849,0.2026600344680581,14.35574173278401,0,0,0.0,0,0,,,,,,False,False,11972.506820351553,False,0,0
La Chapelle-Heulin,44032,La Chapelle-Heulin,47.1745,-1.3468,44,52,3467.0,13.450899999999999,257.75226936487525,25180.0,0.02552530089492394,1.5787429734057137,0.13587853914759482,15.911741016070446,0,0,0.0,0,0,,,,,,False,False,3411.1270591085613,False,0,0
La Chapelle-Launay,44033,La Chapelle-Launay,47.3474,-1.9786,44,52,3270.0,24.7875,131.92133131618758,25340.0,0.030719643205675523,1.6219617009256284,0.15730980738373784,21.157139168854158,0,0,0.0,0,0,,,,,,False,False,2423.224384324037,False,0,0
La Chapelle-sur-Erdre,44035,La Chapelle-sur-Erdre,47.3041,-1.5621,44,52,20690.0,33.4449,618.6294472400875,28210.0,0.06432236407011682,1.4201200598157735,0.19513578253938635,7.329004054276604,4,1820,455.0,455,4,05:25:00,22:57:00,17.47,17.53,17.4,True,True,1282.7313146599536,True,3,0
Châteaubriant,44036,Châteaubriant,47.7199,-1.3912,44,52,12260.0,33.6955,363.8468044694395,20350.0,0.16809793761448677,1.123344150161138,0.26694319307793724,0.0,3,861,287.0,293,4,06:05:00,23:31:00,15.38,17.17,14.48,True,True,1496.1466829424928,True,2,0
Château-Thébaud,44037,Château-Thébaud,47.1169,-1.4467,44,52,3129.0,17.682000000000002,176.95961995249405,25370.0,0.03269537480063796,1.5566188197767146,0.16602931803696622,13.964181493593513,0,0,0.0,0,0,,,,,,False,False,6459.993770609315,False,0,0
Chauvé,44038,Chauvé,47.1602,-2.0132,44,52,3070.0,40.9695,74.93379221127913,22680.0,0.036051991023719185,1.527862532874578,0.16576484055043492,9.694407076250855,0,0,0.0,0,0,,,,,,False,False,8190.927939486629,False,0,0
Cheix-en-Retz,44039,Cheix-en-Retz,47.1819,-1.8003,44,52,1182.0,8.3554,141.46539962180148,24590.0,0.015133441231176308,1.6596883410528596,0.11810301801193535,15.595919759776542,0,0,0.0,0,0,,,,,,False,False,7305.523518614612,False,0,0
La Chevrolière,44041,La Chevrolière,47.0908,-1.5965,44,52,6539.0,32.5398,200.95390875174402,24800.0,0.04830291205968719,1.5424407983954793,0.16164542949215074,9.640954010398916,0,0,0.0,0,0,,,,,,False,False,8287.240611730678,False,0,0
Clisson,44043,Clisson,47.0936,-1.2654,44,52,7452.0,11.3783,654.9308771960663,25170.0,0.09134818491263925,1.2996683683929255,0.22828315913241778,13.443273380315771,2,4019,1339.7,1753,17,05:25:00,23:45:00,19.52,23.25,17.65,True,True,1792.4958299272323,True,3,0
Conquereuil,44044,Conquereuil,47.6467,-1.7672,44,52,1061.0,32.9742,32.17667145829163,19990.0,0.07153266362504926,1.4192174918210814,0.18897577110273228,18.78191339294176,0,0,0.0,0,0,,,,,,False,False,9677.068526188645,False,0,0
Cordemais,44045,Cordemais,47.2918,-1.8349,44,52,4012.0,37.7783,106.19853196146994,24590.0,0.032369789647480114,1.6084673548437667,0.13342056393456297,17.133304200328368,2,1838,612.7,743,20,06:02:00,21:31:00,16.58,18.77,15.48,True,True,1456.2790959240567,True,3,0
Corsept,44046,Corsept,47.2672,-2.0894,44,52,2594.0,34.463499999999996,75.26803719877553,24200.0,0.033185356053183124,1.6077279232631958,0.16945772812814647,7.95427457147106,0,0,0.0,0,0,,,,,,False,False,5451.2091115231215,False,0,0
Couëron,44047,Couëron,47.2391,-1.7472,44,52,24103.0,48.9491,492.40946207386855,24290.0,0.08718676348291185,1.3696999485584624,0.15368182216221868,8.950310698638262,2,2018,1009.0,1197,23,06:02:00,22:23:00,17.99,19.63,16.35,True,True,2612.4907537890017,True,3,0
Couffé,44048,Couffé,47.3873,-1.2853,44,52,2535.0,39.850100000000005,63.61339118346001,23500.0,0.024989610572907175,1.5801154965562647,0.12499044657928887,8.843306143355655,0,0,0.0,0,0,,,,,,False,False,4910.967636948402,False,0,0
Le Croisic,44049,Le Croisic,47.2942,-2.5245,44,52,4056.0,4.5118,898.9760184405337,25380.0,0.1385394910933872,1.1548861531843082,0.5103634272130846,0.0,2,2223,555.8,942,23,04:42:00,24:54:00,18.48,20.2,16.42,True,True,1380.0797360390338,True,3,0
Crossac,44050,Crossac,47.4055,-2.1528,44,52,2974.0,25.8418,115.0848625095775,23370.0,0.031821420471234596,1.5953225382643834,0.1750795793709799,13.395351439598157,0,0,0.0,0,0,,,,,,False,False,5864.171347979194,False,0,0
Derval,44051,Derval,47.6546,-1.6732,44,52,3601.0,63.7935,56.44775721664433,21380.0,0.0734300526081011,1.3976704106356905,0.1937125445281431,17.05875750741032,0,0,0.0,0,0,,,,,,False,False,15580.314422313579,False,0,0
Donges,44052,Donges,47.3398,-2.0731,44,52,8219.0,59.0974,139.0754923228433,22520.0,0.07079119571683522,1.4553837001784653,0.16668719970432425,11.622902611513666,2,1411,470.3,570,14,06:31:00,20:36:00,14.08,14.08,14.08,True,True,2743.883307848367,True,3,0
Drefféac,44053,Drefféac,47.4676,-2.0611,44,52,2288.0,14.2195,160.9057983754703,23060.0,0.030662787823512155,1.5940849779419473,0.1486119816627015,17.448990502565046,2,901,300.3,376,8,06:14:00,20:55:00,14.68,14.68,14.68,True,True,1835.847764968482,True,2,0
Erbray,44054,Erbray,47.6681,-1.3269,44,52,3072.0,58.492,52.52000273541681,22320.0,0.03255699344038814,1.5826510652232129,0.18739948166115805,7.505756723987565,0,0,0.0,0,0,,,,,,False,False,6415.657789213316,False,0,0
La Baule-Escoublac,44055,La Baule-Escoublac,47.2925,-2.3622,44,52,16912.0,26.5421,637.1764103066449,28490.0,0.11195806716739555,1.2400362423377673,0.4231942273155553,6.166201136897923,4,4320,617.1,957,44,04:42:00,24:54:00,18.42,20.2,16.42,True,True,1026.380584960577,True,3,0
Fay-de-Bretagne,44056,Fay-de-Bretagne,47.3881,-1.8076,44,52,4023.0,64.9966,61.895545305446745,23410.0,0.03775328177049059,1.5471501224829043,0.13780897636213474,18.987224492088455,0,0,0.0,0,0,,,,,,False,False,9994.114172774962,False,0,0
Fégréac,44057,Fégréac,47.5762,-2.029,44,52,2243.0,44.4633,50.44609824282049,20810.0,0.07872811527811942,1.4232072415299435,0.22990563300735978,9.592890170150692,0,0,0.0,0,0,,,,,,False,False,4401.876080119263,False,0,0
Frossay,44061,Frossay,47.2514,-1.9371,44,52,3307.0,59.5237,55.5577022261721,22520.0,0.06577668174244022,1.4903553312140079,0.1749483099202135,16.23491931663235,0,0,0.0,0,0,,,,,,False,False,8859.076139224133,False,0,0
Le Gâvre,44062,Le Gâvre,47.5328,-1.8046,44,52,1890.0,53.9727,35.01770339449388,22320.0,0.04980340760157274,1.4980340760157274,0.1345744680851064,17.53242629739279,0,0,0.0,0,0,,,,,,False,False,17785.920023428225,False,0,0
Gétigné,44063,Gétigné,47.0771,-1.2196,44,52,3883.0,23.9144,162.37078914796106,23940.0,0.040460018806637014,1.5271009535360334,0.1945469754007,8.412927892592394,0,0,0.0,0,0,,,,,,False,False,3294.8625415127376,False,0,0
Gorges,44064,Gorges,47.1032,-1.3134,44,52,5203.0,16.3415,318.39182449591533,24310.0,0.043506913935465574,1.4972737230379871,0.14701927503579834,14.444039877796385,2,2219,739.7,980,4,05:53:00,23:47:00,19.21,23.28,17.18,True,True,658.0295880611329,True,3,0
Grandchamp-des-Fontaines,44066,Grandchamp-des-Fontaines,47.3629,-1.6234,44,52,7062.0,34.0582,207.35094632129707,26190.0,0.029864760225885207,1.6242333043231636,0.10217169173113257,13.782410185826816,0,0,0.0,0,0,,,,,,False,False,7359.909910878202,False,0,0
Guémené-Penfao,44067,Guémené-Penfao,47.6412,-1.8223,44,52,5243.0,105.92110000000001,49.49910829853541,20550.0,0.07820743863164055,1.3511078144191506,0.24299338086575772,17.022238858501524,2,971,485.5,488,7,06:01:00,21:17:00,15.27,15.27,15.27,True,True,7364.408067137822,True,2,0
Guenrouet,44068,Guenrouet,47.5133,-1.947,44,52,3673.0,69.8696,52.569357775055245,21200.0,0.04865660997266746,1.4769321941884335,0.1896196241137442,15.800028759643512,0,0,0.0,0,0,,,,,,False,False,7289.7748692590485,False,0,0
Guérande,44069,Guérande,47.3358,-2.4133,44,52,16804.0,81.6895,205.70575165718972,25270.0,0.06277639690923276,1.3973118810592489,0.2733288667444288,6.166201136897923,0,0,0.0,0,0,,,,,,False,False,5568.463976471417,False,0,0
La Haie-Fouassière,44070,La Haie-Fouassière,47.1612,-1.4033,44,52,4775.0,11.8722,402.2000977072489,26070.0,0.05663926970839637,1.5045165714688833,0.15546512332198764,12.85854067214407,2,2219,739.7,980,4,05:53:00,23:56:00,19.16,23.43,17.03,True,True,842.4561479739987,True,3,0
Haute-Goulaine,44071,Haute-Goulaine,47.1951,-1.4097,44,52,6095.0,20.85,292.326139088729,27730.0,0.04675536290478933,1.543791845699798,0.20613391522445942,12.342739870364914,0,0,0.0,0,0,,,,,,False,False,3951.763057937181,False,0,0
Herbignac,44072,Herbignac,47.451,-2.3149,44,52,7224.0,71.5069,101.02521574841029,22980.0,0.04843492586490939,1.487314662273476,0.20019504040122596,14.796997712538449,0,0,0.0,0,0,,,,,,False,False,17112.993877377576,False,0,0
Héric,44073,Héric,47.4208,-1.6404,44,52,6585.0,74.4267,88.47631293608343,24590.0,0.046339332942800945,1.5727514883094658,0.14625488382456395,21.182613750337012,0,0,0.0,0,0,,,,,,False,False,10586.603109744248,False,0,0
Indre,44074,Indre,47.1993,-1.6701,44,52,4160.0,4.7520999999999995,875.4024536520697,24380.0,0.115625,1.2494791666666667,0.13806327900287632,9.193178691544611,0,0,0.0,0,0,,,,,,False,False,899.6597052810689,False,0,0
Issé,44075,Issé,47.6219,-1.4537,44,52,1856.0,39.0787,47.49390332841164,20770.0,0.06414785816946365,1.4147684847891016,0.22974215108304055,11.85949689486162,1,280,280.0,280,1,06:21:00,23:31:00,17.17,17.17,17.17,True,True,619.2637129988625,True,2,0
Jans,44076,Jans,47.6254,-1.6023,44,52,1364.0,33.3867,40.854591798530556,21410.0,0.04346645726823063,1.5505364024834751,0.14591567150896045,18.980200672966234,0,0,0.0,0,0,,,,,,False,False,9751.219321492239,False,0,0
Joué-sur-Erdre,44077,Joué-sur-Erdre,47.5084,-1.4312,44,52,2797.0,55.220200000000006,50.65175424935077,22510.0,0.03782287822878229,1.5387453874538746,0.16600072648020342,23.69750997975769,0,0,0.0,0,0,,,,,,False,False,8716.176585184374,False,0,0
Le Landreau,44079,Le Landreau,47.2089,-1.3006,44,52,3267.0,23.6681,138.03389372192953,23300.0,0.037001505714629054,1.5570554777958963,0.13611809476745926,14.07953482583322,0,0,0.0,0,0,,,,,,False,False,8035.394062982856,False,0,0
Legé,44081,Legé,46.9026,-1.5713,44,52,4817.0,61.6938,78.07915868369268,21560.0,0.06772908366533864,1.450199203187251,0.20821975256867267,12.103085302384699,0,0,0.0,0,0,,,,,,False,False,15203.225847092175,False,0,0
Ligné,44082,Ligné,47.4035,-1.3792,44,52,5693.0,45.677299999999995,124.6352126767563,24330.0,0.03993015678240064,1.5778055527430126,0.1331645052157355,16.069488198020004,0,0,0.0,0,0,,,,,,False,False,9370.975854618579,False,0,0
La Limouzinière,44083,La Limouzinière,46.9872,-1.637,44,52,2459.0,29.6008,83.07207913299641,22820.0,0.03127355517867166,1.579652381463085,0.13925705052635817,13.003420059552672,0,0,0.0,0,0,,,,,,False,False,14086.445216685903,False,0,0
Le Loroux-Bottereau,44084,Le Loroux-Bottereau,47.2325,-1.3272,44,52,8552.0,44.7782,190.98579219352274,24330.0,0.059276909634157327,1.4606294296229483,0.15495443487613397,13.812274380652584,0,0,0.0,0,0,,,,,,False,False,8200.967475526226,False,0,0
Lusanger,44086,Lusanger,47.6752,-1.5844,44,52,1074.0,35.5847,30.18151059303577,21180.0,0.04574478997024967,1.459075535738678,0.16906869709160857,15.289375818882451,0,0,0.0,0,0,,,,,,False,False,11374.943051274024,False,0,0
Machecoul-Saint-Même,44087,Machecoul-Saint-Même,47.0057,-1.8063,44,52,7689.0,85.7408,89.67725983429126,22310.0,0.07784050577965597,1.3801915930605473,0.25188640897612347,11.662865055224286,2,1123,374.3,462,4,05:39:00,23:08:00,16.45,17.48,15.6,True,True,2088.2847972451723,True,3,0
Maisdon-sur-Sèvre,44088,Maisdon-sur-Sèvre,47.1181,-1.3884,44,52,3095.0,17.4199,177.67036550152415,23710.0,0.02768882802624864,1.5710524434608484,0.14700439065670334,13.566463968813492,0,0,0.0,0,0,,,,,,False,False,4251.409763795947,False,0,0
Malville,44089,Malville,47.3441,-1.8451,44,52,3752.0,31.1227,120.55509322777266,25080.0,0.03141973312206556,1.5979978107646082,0.13350484029172052,20.93681708932934,0,0,0.0,0,0,,,,,,False,False,4660.396302626262,False,0,0
La Marne,44090,La Marne,46.9886,-1.7251,44,52,1586.0,17.977,88.22384157534627,22730.0,0.025954198473282442,1.548091603053435,0.11977186311787072,12.623406927279333,0,0,0.0,0,0,,,,,,False,False,7402.18456609545,False,0,0
Marsac-sur-Don,44091,Marsac-sur-Don,47.5948,-1.6967,44,52,1524.0,27.799400000000002,54.8213270790017,21390.0,0.06212121212121212,1.4666666666666666,0.17331589274035317,21.079747479603263,0,0,0.0,0,0,,,,,,False,False,13660.934660282323,False,0,0
Mauves-sur-Loire,44094,Mauves-sur-Loire,47.3146,-1.4019,44,52,3409.0,14.5418,234.4276499470492,25880.0,0.03338494861465985,1.5632994693468232,0.16801225168798498,14.661890026751202,2,1588,794.0,956,12,06:05:00,21:27:00,15.37,15.37,15.37,True,True,2580.1755581378848,True,3,0
La Meilleraye-de-Bretagne,44095,La Meilleraye-de-Bretagne,47.5651,-1.3918,44,52,1606.0,28.055100000000003,57.24449387098958,21220.0,0.07441407745529548,1.427348758801192,0.1559854350713608,17.99402763995177,0,0,0.0,0,0,,,,,,False,False,8169.367522674886,False,0,0
Mésanger,44096,Mésanger,47.4307,-1.2324,44,52,4724.0,50.5591,93.43520750962735,23300.0,0.03836048344718865,1.5643720441408302,0.1717581713309122,7.262224989296458,0,0,0.0,0,0,,,,,,False,False,7966.838508335894,False,0,0
Mesquer,44097,Mesquer,47.3991,-2.4693,44,52,2171.0,16.7807,129.37481749867408,25260.0,0.0653957325798756,1.4042987545921275,0.37541933784695086,8.205445630406853,0,0,0.0,0,0,,,,,,False,False,12477.237320658582,False,0,0
Missillac,44098,Missillac,47.489,-2.1765,44,52,5709.0,59.7757,95.50703714051028,23070.0,0.041897924784486625,1.5187188422579645,0.19904208659254086,18.32403518867784,0,0,0.0,0,0,,,,,,False,False,8907.79837267658,False,0,0
Moisdon-la-Rivière,44099,Moisdon-la-Rivière,47.6269,-1.3661,44,52,1990.0,50.965900000000005,39.04571487994914,20960.0,0.07415451727584034,1.4206914769882366,0.2334931642492077,10.510509690683376,0,0,0.0,0,0,,,,,,False,False,6320.632923909293,False,0,0
Monnières,44100,Monnières,47.1202,-1.35,44,52,2388.0,9.819700000000001,243.1846186747049,24520.0,0.02861312858122545,1.5522826739697166,0.12803031713651516,14.988794252478117,0,0,0.0,0,0,,,,,,False,False,2637.6391357359325,False,0,0
